t,x_in,theta_in,v_in,omega_in,v_out,omega_out,a_out,alpha_out
33.394,-0.9817394948894302,-0.02131598915090316,-0.4382805526551611,0.38167950583333377,-0.4382805526551611,0.38167950583333377,5.675706902023922,-5.465323493078992
8.572000000000001,0.34531859919505803,0.18067442678815468,-1.968460717684737,0.9564788531584889,-1.968460717684737,0.9564788531584889,-0.16799890406645993,-1.597524610013547
26.838,0.22189737863710568,0.296344449283976,1.8186540839512977,-0.6243438984960769,1.8186540839512977,-0.6243438984960769,1.4027259582175082,-4.206356341675258
20.496,0.40977277856652117,-0.21480073282529655,-1.2582274784302896,-0.46584893055494514,-1.2582274784302896,-0.46584893055494514,-4.350220030199284,6.341275562144243
10.486,-0.5159039161479453,-0.01649843728913371,1.8469622033715865,-0.8568449797060722,1.8469622033715865,-0.8568449797060722,2.9206959309674483,-2.758456108187642
7.232,0.3709676790558676,0.245166897379885,0.40096682661840427,1.7115050813725459,0.40096682661840427,1.7115050813725459,0.7508089305065657,-3.109423246267942
19.694,0.6886756495859787,0.553627868536677,-0.29111536595040616,0.5662110830345337,-0.29111536595040616,0.5662110830345337,0.3321011602774402,-5.440361511739394
3.37,0.3503617092485266,0.469148238344943,0.9368402466300915,0.6081378586838311,0.9368402466300915,0.6081378586838311,1.6781367928462354,-5.932183446911558
13.338000000000001,-0.5973779414146849,-0.2690649709863605,-0.10857275696792267,-1.6654149774160436,-0.10857275696792267,-1.6654149774160436,0.3110158911120995,2.3079684320882623
34.278,-0.10700892917467104,-0.3283703125558877,0.8797465679568667,1.1695091868265848,0.8797465679568667,1.1695091868265848,-2.5305459578837324,5.559070095587404
38.39,0.1123421602159487,-0.23419494794159187,0.8550302783932244,1.311644754139386,0.8550302783932244,1.311644754139386,-3.1196556856810878,5.311002150318381
14.498000000000001,-0.48488241195654735,0.10993470397941647,1.7037485927930023,-0.4585693191270691,1.7037485927930023,-0.4585693191270691,3.95455571535529,-5.006971552604621
14.11,-0.7860594262987066,-0.14142444345254135,-0.09623372541835423,1.5371627826411545,-0.09623372541835423,1.5371627826411545,2.9556312310860116,-1.5433692284877243
16.26,0.7071356501705925,-0.027492287980896257,-0.422681894821743,-1.2520523564334425,-0.422681894821743,-1.2520523564334425,-4.552030140780795,4.81997535007965
